case_id,activity,timestamp,resource
173688,A_SUBMITTED,2011-10-01 00:38:44,112
173688,A_PARTLYSUBMITTED,2011-10-01 00:38:44,112
173688,A_PREACCEPTED,2011-10-01 00:39:37,112
173688,W_Completeren aanvraag,2011-10-01 00:39:38,112
173688,W_Completeren aanvraag,2011-10-01 11:36:46,SYSTEM
173688,A_ACCEPTED,2011-10-01 11:42:43,10862
173688,O_SELECTED,2011-10-01 11:45:09,10862
173688,A_FINALIZED,2011-10-01 11:45:09,10862
173688,O_CREATED,2011-10-01 11:45:11,10862
173688,O_SENT,2011-10-01 11:45:11,10862
173688,W_Nabellen offertes,2011-10-01 11:45:11,SYSTEM
173688,W_Completeren aanvraag,2011-10-01 11:45:13,SYSTEM
173688,W_Nabellen offertes,2011-10-01 12:15:41,SYSTEM
173688,W_Nabellen offertes,2011-10-01 12:17:08,SYSTEM
173688,W_Nabellen offertes,2011-10-08 16:26:57,10913
173688,W_Nabellen offertes,2011-10-08 16:32:00,10913
173688,W_Nabellen offertes,2011-10-10 11:32:22,11049
173688,O_SENT_BACK,2011-10-10 11:33:03,11049
173688,W_Valideren aanvraag,2011-10-10 11:33:04,11049
173688,W_Nabellen offertes,2011-10-10 11:33:05,11049
173688,W_Valideren aanvraag,2011-10-13 10:05:26,10629
173688,A_REGISTERED,2011-10-13 10:37:29,10629
173688,A_APPROVED,2011-10-13 10:37:29,10629
173688,O_ACCEPTED,2011-10-13 10:37:29,10629
173688,A_ACTIVATED,2011-10-13 10:37:29,10629
173688,W_Valideren aanvraag,2011-10-13 10:37:37,10629
173691,A_SUBMITTED,2011-10-01 08:08:58,112
173691,A_PARTLYSUBMITTED,2011-10-01 08:09:02,112
173691,A_PREACCEPTED,2011-10-01 08:09:56,112
173691,W_Completeren aanvraag,2011-10-01 08:09:59,112
173691,W_Completeren aanvraag,2011-10-01 11:37:32,SYSTEM
173691,W_Completeren aanvraag,2011-10-01 11:43:13,SYSTEM
173691,W_Completeren aanvraag,2011-10-01 14:27:57,SYSTEM
173691,A_ACCEPTED,2011-10-01 14:33:54,10862
173691,A_FINALIZED,2011-10-01 14:35:46,10862
173691,O_SELECTED,2011-10-01 14:35:46,10862
173691,O_CREATED,2011-10-01 14:35:47,10862
173691,O_SENT,2011-10-01 14:35:47,10862
173691,W_Nabellen offertes,2011-10-01 14:35:47,SYSTEM
173691,W_Completeren aanvraag,2011-10-01 14:35:48,SYSTEM
173691,W_Nabellen offertes,2011-10-01 14:36:13,SYSTEM
173691,W_Nabellen offertes,2011-10-01 14:36:25,SYSTEM
173691,W_Nabellen offertes,2011-10-03 16:54:43,SYSTEM
173691,O_SELECTED,2011-10-03 16:56:17,11120
173691,O_CANCELLED,2011-10-03 16:56:17,11120
173691,O_CREATED,2011-10-03 16:56:19,11120
173691,O_SENT,2011-10-03 16:56:19,11120
173691,W_Nabellen offertes,2011-10-03 16:56:19,SYSTEM
173691,W_Nabellen offertes,2011-10-03 16:56:21,SYSTEM
173691,W_Nabellen offertes,2011-10-03 16:56:34,SYSTEM
173691,W_Nabellen offertes,2011-10-03 16:57:16,SYSTEM
173691,W_Nabellen offertes,2011-10-10 10:13:44,11049
173691,O_SENT_BACK,2011-10-10 10:14:43,11049
173691,W_Valideren aanvraag,2011-10-10 10:14:44,11049
173691,W_Nabellen offertes,2011-10-10 10:14:45,11049
173691,W_Valideren aanvraag,2011-10-10 11:12:36,10809
173691,W_Valideren aanvraag,2011-10-10 11:30:54,10809
173691,W_Valideren aanvraag,2011-10-10 14:11:42,10809
173691,W_Valideren aanvraag,2011-10-10 14:14:13,10809
173691,W_Valideren aanvraag,2011-10-10 14:14:52,10809
173691,O_ACCEPTED,2011-10-10 14:17:26,10809
173691,A_APPROVED,2011-10-10 14:17:26,10809
173691,A_REGISTERED,2011-10-10 14:17:26,10809
173691,A_ACTIVATED,2011-10-10 14:17:26,10809
173691,W_Valideren aanvraag,2011-10-10 14:17:34,10809
173694,A_SUBMITTED,2011-10-01 08:10:30,112
173694,A_PARTLYSUBMITTED,2011-10-01 08:10:30,112
173694,A_PREACCEPTED,2011-10-01 08:11:13,112
173694,W_Completeren aanvraag,2011-10-01 08:11:13,112
173694,W_Completeren aanvraag,2011-10-01 11:31:25,10912
173694,W_Completeren aanvraag,2011-10-01 11:35:59,10912
173694,W_Completeren aanvraag,2011-10-03 11:12:02,SYSTEM
173694,W_Completeren aanvraag,2011-10-03 11:21:22,SYSTEM
173694,W_Completeren aanvraag,2011-10-03 13:21:06,11201
173694,W_Completeren aanvraag,2011-10-03 13:32:43,11201
173694,W_Completeren aanvraag,2011-10-03 13:32:52,11201
173694,A_ACCEPTED,2011-10-03 13:34:25,11201
173694,A_FINALIZED,2011-10-03 13:40:14,11201
173694,O_SELECTED,2011-10-03 13:40:14,11201
173694,O_CREATED,2011-10-03 13:40:15,11201
173694,O_SENT,2011-10-03 13:40:15,11201
173694,W_Nabellen offertes,2011-10-03 13:40:15,11201
173694,W_Completeren aanvraag,2011-10-03 13:40:17,11201
173694,W_Nabellen offertes,2011-10-03 13:40:42,11201
173694,O_SELECTED,2011-10-03 13:44:17,11201
173694,O_CANCELLED,2011-10-03 13:44:17,11201
173694,O_CREATED,2011-10-03 13:44:19,11201
173694,O_SENT,2011-10-03 13:44:19,11201
173694,W_Nabellen offertes,2011-10-03 13:44:19,11201
173694,W_Nabellen offertes,2011-10-03 13:44:21,11201
173694,W_Nabellen offertes,2011-10-10 16:46:59,SYSTEM
173694,W_Nabellen offertes,2011-10-10 16:47:18,SYSTEM
173694,W_Nabellen offertes,2011-10-10 19:29:54,11119
173694,W_Nabellen offertes,2011-10-10 19:34:36,11119
173694,W_Nabellen offertes,2011-10-14 18:15:44,10912
173694,W_Nabellen offertes,2011-10-14 18:16:42,10912
173694,W_Nabellen offertes,2011-10-17 19:41:28,10861
173694,O_SELECTED,2011-10-17 19:43:53,10861
173694,O_CANCELLED,2011-10-17 19:43:53,10861
173694,O_CREATED,2011-10-17 19:43:55,10861
173694,O_SENT,2011-10-17 19:43:55,10861
173694,W_Nabellen offertes,2011-10-17 19:43:56,10861
173694,W_Nabellen offertes,2011-10-17 19:43:57,10861
173694,W_Nabellen offertes,2011-10-25 10:46:08,SYSTEM
173694,W_Nabellen offertes,2011-10-25 10:50:48,SYSTEM
173694,W_Nabellen offertes,2011-10-26 18:48:57,11203
173694,W_Nabellen offertes,2011-10-26 18:50:22,11203
173694,W_Nabellen offertes,2011-10-29 12:39:08,11181
173694,W_Nabellen offertes,2011-10-29 12:41:29,11181
173694,W_Nabellen offertes,2011-11-01 14:54:40,11189
173694,W_Nabellen offertes,2011-11-01 14:55:35,11189
173694,W_Nabellen offertes,2011-11-01 17:16:31,11119
173694,W_Nabellen offertes,2011-11-01 17:21:02,11119
173694,W_Nabellen offertes,2011-11-02 09:11:44,11049
173694,O_SENT_BACK,2011-11-02 09:15:16,11049
173694,W_Valideren aanvraag,2011-11-02 09:15:16,11049
173694,W_Nabellen offertes,2011-11-02 09:15:18,11049
173694,W_Valideren aanvraag,2011-11-04 15:24:21,10609
173694,O_ACCEPTED,2011-11-04 16:04:52,10609
173694,A_APPROVED,2011-11-04 16:04:52,10609
173694,A_REGISTERED,2011-11-04 16:04:52,10609
173694,A_ACTIVATED,2011-11-04 16:04:52,10609
173694,W_Valideren aanvraag,2011-11-04 16:05:01,10609
173694,W_Wijzigen contractgegevens,2012-02-15 12:29:26,10912
173697,A_SUBMITTED,2011-10-01 08:11:08,112
173697,A_PARTLYSUBMITTED,2011-10-01 08:11:09,112
173697,A_DECLINED,2011-10-01 08:11:46,112
173700,A_SUBMITTED,2011-10-01 08:15:39,112
173700,A_PARTLYSUBMITTED,2011-10-01 08:15:40,112
173700,A_DECLINED,2011-10-01 08:16:21,112
173703,A_SUBMITTED,2011-10-01 09:45:25,112
173703,A_PARTLYSUBMITTED,2011-10-01 09:45:25,112
173703,A_PREACCEPTED,2011-10-01 09:46:18,112
173703,W_Completeren aanvraag,2011-10-01 09:46:18,112
173703,W_Completeren aanvraag,2011-10-01 11:37:46,10912
173703,W_Completeren aanvraag,2011-10-01 11:40:24,10912
173703,W_Completeren aanvraag,2011-10-01 12:40:26,10912
173703,A_CANCELLED,2011-10-01 13:02:11,10912
173703,W_Completeren aanvraag,2011-10-01 13:02:12,10912
173706,A_SUBMITTED,2011-10-01 09:45:37,112
173706,A_PARTLYSUBMITTED,2011-10-01 09:45:37,112
173706,W_Afhandelen leads,2011-10-01 09:46:18,112
173706,W_Afhandelen leads,2011-10-01 10:15:43,10912
173706,A_PREACCEPTED,2011-10-01 10:16:48,10912
173706,W_Completeren aanvraag,2011-10-01 10:16:48,10912
173706,W_Afhandelen leads,2011-10-01 10:16:49,10912
173706,W_Completeren aanvraag,2011-10-01 11:49:28,10912
173706,W_Completeren aanvraag,2011-10-01 11:50:14,10912
173706,W_Completeren aanvraag,2011-10-01 11:50:21,10912
173706,W_Completeren aanvraag,2011-10-01 11:53:55,10912
173706,W_Completeren aanvraag,2011-10-01 14:50:26,SYSTEM
173706,A_DECLINED,2011-10-01 14:59:58,11111
173706,W_Completeren aanvraag,2011-10-01 15:00:02,SYSTEM
173709,A_SUBMITTED,2011-10-01 09:57:42,112
173709,A_PARTLYSUBMITTED,2011-10-01 09:57:43,112
173709,A_PREACCEPTED,2011-10-01 09:58:27,112
173709,W_Completeren aanvraag,2011-10-01 09:58:27,112
173709,W_Completeren aanvraag,2011-10-01 10:26:42,10912
173709,W_Completeren aanvraag,2011-10-01 10:27:07,10912
173709,W_Completeren aanvraag,2011-10-01 11:40:40,10912
173709,W_Completeren aanvraag,2011-10-01 11:43:02,10912
173709,W_Completeren aanvraag,2011-10-10 17:42:24,10982
173709,W_Completeren aanvraag,2011-10-10 17:43:13,10982
173709,W_Completeren aanvraag,2011-11-01 09:15:08,10982
173709,A_CANCELLED,2011-11-01 09:15:08,112
173712,A_SUBMITTED,2011-10-01 09:58:30,112
173712,A_PARTLYSUBMITTED,2011-10-01 09:58:30,112
173712,W_Afhandelen leads,2011-10-01 09:58:44,112
173712,W_Afhandelen leads,2011-10-01 10:08:36,10912
173712,A_PREACCEPTED,2011-10-01 10:10:24,10912
173712,W_Completeren aanvraag,2011-10-01 10:10:24,10912
173712,W_Afhandelen leads,2011-10-01 10:10:25,10912
173712,W_Completeren aanvraag,2011-10-01 12:59:13,11019
173712,W_Completeren aanvraag,2011-10-01 13:03:35,11019
173712,W_Completeren aanvraag,2011-10-03 11:16:05,11180
173712,W_Completeren aanvraag,2011-10-03 11:17:29,11180
173712,W_Completeren aanvraag,2011-10-03 14:39:34,11180
173712,A_CANCELLED,2011-10-03 14:42:53,11180
173712,W_Completeren aanvraag,2011-10-03 14:42:55,11180
173715,A_SUBMITTED,2011-10-01 09:59:10,112
173715,A_PARTLYSUBMITTED,2011-10-01 09:59:10,112
173715,A_PREACCEPTED,2011-10-01 09:59:42,112
173715,W_Completeren aanvraag,2011-10-01 09:59:43,112
173715,W_Completeren aanvraag,2011-10-01 11:44:00,SYSTEM
173715,W_Completeren aanvraag,2011-10-01 11:46:06,SYSTEM
173715,W_Completeren aanvraag,2011-10-01 12:18:51,10912
173715,A_ACCEPTED,2011-10-01 12:24:32,10912
173715,O_SELECTED,2011-10-01 12:30:20,10912
173715,A_FINALIZED,2011-10-01 12:30:20,10912
173715,O_CREATED,2011-10-01 12:30:21,10912
173715,O_SENT,2011-10-01 12:30:21,10912
173715,W_Nabellen offertes,2011-10-01 12:30:21,10912
173715,W_Completeren aanvraag,2011-10-01 12:30:24,10912
173715,W_Nabellen offertes,2011-10-08 16:35:18,10913
173715,W_Nabellen offertes,2011-10-08 16:38:17,10913
173715,W_Nabellen offertes,2011-10-10 12:53:54,10899
173715,O_SENT_BACK,2011-10-10 12:54:03,10899
173715,W_Valideren aanvraag,2011-10-10 12:54:03,10899
173715,W_Nabellen offertes,2011-10-10 12:54:04,10899
173715,W_Valideren aanvraag,2011-10-13 11:00:48,10138
173715,A_DECLINED,2011-10-13 11:05:24,10138
173715,O_DECLINED,2011-10-13 11:05:24,10138
173715,W_Valideren aanvraag,2011-10-13 11:05:28,10138
173718,A_SUBMITTED,2011-10-01 10:37:39,112
173718,A_PARTLYSUBMITTED,2011-10-01 10:37:39,112
173718,A_PREACCEPTED,2011-10-01 10:38:20,112
173718,W_Completeren aanvraag,2011-10-01 10:38:21,112
173718,W_Completeren aanvraag,2011-10-01 10:38:48,SYSTEM
173718,A_ACCEPTED,2011-10-01 10:42:21,10862
173718,A_FINALIZED,2011-10-01 10:44:40,10862
173718,O_SELECTED,2011-10-01 10:44:40,10862
173718,O_CREATED,2011-10-01 10:44:42,10862
173718,O_SENT,2011-10-01 10:44:42,10862
173718,W_Nabellen offertes,2011-10-01 10:44:42,SYSTEM
173718,W_Completeren aanvraag,2011-10-01 10:44:43,SYSTEM
173718,W_Nabellen offertes,2011-10-01 10:44:54,SYSTEM
173718,W_Nabellen offertes,2011-10-01 10:44:58,SYSTEM
173718,W_Nabellen offertes,2011-10-01 10:45:27,SYSTEM
173718,O_SELECTED,2011-10-01 10:46:52,10862
173718,O_CANCELLED,2011-10-01 10:46:52,10862
173718,O_CREATED,2011-10-01 10:46:54,10862
173718,O_SENT,2011-10-01 10:46:54,10862
173718,W_Nabellen offertes,2011-10-01 10:46:54,SYSTEM
173718,W_Nabellen offertes,2011-10-01 10:46:56,SYSTEM
173718,W_Nabellen offertes,2011-10-01 10:47:14,SYSTEM
173718,W_Nabellen offertes,2011-10-01 10:50:20,SYSTEM
173718,W_Nabellen offertes,2011-10-01 10:50:29,SYSTEM
173718,W_Nabellen offertes,2011-10-01 10:50:34,SYSTEM
173718,W_Nabellen offertes,2011-10-08 16:29:16,11002
173718,W_Nabellen offertes,2011-10-08 16:31:37,11002
173718,W_Nabellen offertes,2011-10-10 10:54:21,11049
173718,O_SENT_BACK,2011-10-10 10:55:04,11049
173718,W_Valideren aanvraag,2011-10-10 10:55:05,11049
173718,W_Nabellen offertes,2011-10-10 10:55:07,11049
173718,W_Valideren aanvraag,2011-10-13 12:09:25,10629
173718,W_Nabellen incomplete dossiers,2011-10-13 12:36:10,10629
173718,W_Valideren aanvraag,2011-10-13 12:36:12,10629
173718,W_Nabellen incomplete dossiers,2011-10-13 13:01:57,SYSTEM
173718,W_Nabellen incomplete dossiers,2011-10-13 13:05:42,SYSTEM
173718,W_Nabellen incomplete dossiers,2011-10-13 13:52:13,10629
173718,W_Nabellen incomplete dossiers,2011-10-13 13:53:16,10629
173718,W_Nabellen incomplete dossiers,2011-10-13 16:51:40,11122
173718,W_Nabellen incomplete dossiers,2011-10-13 17:12:01,11122
173718,W_Nabellen incomplete dossiers,2011-10-13 17:12:16,11122
173718,W_Nabellen incomplete dossiers,2011-10-13 17:14:13,11122
173718,W_Nabellen incomplete dossiers,2011-10-13 17:14:15,11122
173718,W_Nabellen incomplete dossiers,2011-10-13 17:14:26,11122
173718,W_Nabellen incomplete dossiers,2011-10-15 15:13:04,10913
173718,W_Nabellen incomplete dossiers,2011-10-15 15:17:31,10913
173718,W_Nabellen incomplete dossiers,2011-10-15 16:56:05,10913
173718,W_Nabellen incomplete dossiers,2011-10-15 16:56:14,10913
173718,W_Nabellen incomplete dossiers,2011-10-17 13:31:52,SYSTEM
173718,W_Nabellen incomplete dossiers,2011-10-17 13:32:51,SYSTEM
173718,W_Nabellen incomplete dossiers,2011-10-17 14:28:20,SYSTEM
173718,W_Nabellen incomplete dossiers,2011-10-17 14:28:36,SYSTEM
173718,W_Nabellen incomplete dossiers,2011-10-18 16:14:48,10889
173718,W_Nabellen incomplete dossiers,2011-10-18 16:46:24,10889
173718,W_Nabellen incomplete dossiers,2011-10-18 17:23:36,11002
173718,W_Valideren aanvraag,2011-10-18 17:46:32,11002
173718,W_Nabellen incomplete dossiers,2011-10-18 17:46:34,11002
173718,W_Valideren aanvraag,2011-10-19 08:40:06,10972
173718,W_Nabellen incomplete dossiers,2011-10-19 08:53:19,10972
173718,W_Valideren aanvraag,2011-10-19 08:53:21,10972
173718,W_Nabellen incomplete dossiers,2011-10-19 09:04:40,SYSTEM
173718,W_Nabellen incomplete dossiers,2011-10-19 09:17:01,SYSTEM
173718,W_Nabellen incomplete dossiers,2011-10-19 09:17:06,SYSTEM
173718,W_Nabellen incomplete dossiers,2011-10-19 09:24:19,SYSTEM
173718,W_Nabellen incomplete dossiers,2011-10-20 09:30:20,11049
173718,W_Nabellen incomplete dossiers,2011-10-20 09:30:32,11049
173718,W_Nabellen incomplete dossiers,2011-10-24 15:18:56,11121
173718,W_Nabellen incomplete dossiers,2011-10-24 15:24:55,11121
173718,W_Nabellen incomplete dossiers,2011-10-26 08:11:48,SYSTEM
173718,W_Valideren aanvraag,2011-10-26 08:12:36,SYSTEM
173718,W_Nabellen incomplete dossiers,2011-10-26 08:12:38,SYSTEM
173718,W_Valideren aanvraag,2011-10-27 09:02:10,10972
173718,O_ACCEPTED,2011-10-27 09:17:53,10972
173718,A_APPROVED,2011-10-27 09:17:53,10972
173718,A_REGISTERED,2011-10-27 09:17:53,10972
173718,A_ACTIVATED,2011-10-27 09:17:53,10972
173718,W_Valideren aanvraag,2011-10-27 09:18:01,10972
173721,A_SUBMITTED,2011-10-01 11:07:34,112
173721,A_PARTLYSUBMITTED,2011-10-01 11:07:34,112
173721,A_PREACCEPTED,2011-10-01 11:08:17,112
173721,W_Completeren aanvraag,2011-10-01 11:08:17,112
173721,W_Completeren aanvraag,2011-10-01 11:09:08,10939
173721,A_ACCEPTED,2011-10-01 11:18:36,10939
173721,O_SELECTED,2011-10-01 11:20:47,10939
173721,A_FINALIZED,2011-10-01 11:20:47,10939
173721,O_CREATED,2011-10-01 11:20:49,10939
173721,O_SENT,2011-10-01 11:20:49,10939
173721,W_Nabellen offertes,2011-10-01 11:20:49,10939
173721,W_Completeren aanvraag,2011-10-01 11:20:50,10939
173721,W_Nabellen offertes,2011-10-01 11:21:20,10939
173721,W_Nabellen offertes,2011-10-01 11:22:52,10939
173721,W_Nabellen offertes,2011-10-01 11:26:32,10939
173721,W_Nabellen offertes,2011-10-01 11:32:54,10939
173721,W_Nabellen offertes,2011-10-04 14:44:10,SYSTEM
173721,W_Nabellen offertes,2011-10-04 14:47:39,SYSTEM
173721,W_Nabellen offertes,2011-10-06 09:49:01,SYSTEM
173721,O_SENT_BACK,2011-10-06 09:49:46,11029
173721,W_Valideren aanvraag,2011-10-06 09:49:46,SYSTEM
173721,W_Nabellen offertes,2011-10-06 09:49:47,SYSTEM
173721,W_Valideren aanvraag,2011-10-10 09:32:46,10609
173721,W_Nabellen incomplete dossiers,2011-10-10 10:06:07,10609
173721,W_Valideren aanvraag,2011-10-10 10:06:09,10609
173721,W_Nabellen incomplete dossiers,2011-10-10 10:17:26,10912
173721,W_Nabellen incomplete dossiers,2011-10-10 10:20:04,10912
173721,W_Nabellen incomplete dossiers,2011-10-10 11:40:34,10912
173721,W_Nabellen incomplete dossiers,2011-10-10 11:42:32,10912
173721,W_Nabellen incomplete dossiers,2011-10-10 14:15:47,SYSTEM
173721,W_Nabellen incomplete dossiers,2011-10-10 14:22:14,SYSTEM
173721,W_Nabellen incomplete dossiers,2011-10-10 16:22:05,11009
173721,O_DECLINED,2011-10-10 16:28:25,11009
173721,A_DECLINED,2011-10-10 16:28:25,11009
173721,W_Nabellen incomplete dossiers,2011-10-10 16:28:29,11009
173724,A_SUBMITTED,2011-10-01 11:52:14,112
173724,A_PARTLYSUBMITTED,2011-10-01 11:52:14,112
173724,W_Afhandelen leads,2011-10-01 11:53:00,112
173724,W_Afhandelen leads,2011-10-01 12:04:34,10912
173724,W_Afhandelen leads,2011-10-01 12:12:27,10912
173724,W_Afhandelen leads,2011-10-01 12:19:56,10939
173724,A_PREACCEPTED,2011-10-01 12:20:54,10939
173724,W_Completeren aanvraag,2011-10-01 12:20:54,10939
173724,W_Afhandelen leads,2011-10-01 12:20:55,10939
173724,W_Completeren aanvraag,2011-10-01 13:24:12,10912
173724,W_Completeren aanvraag,2011-10-01 13:27:08,10912
173724,W_Completeren aanvraag,2011-10-01 14:01:52,SYSTEM
173724,W_Completeren aanvraag,2011-10-01 14:02:01,SYSTEM
173724,W_Completeren aanvraag,2011-10-01 15:12:31,11000
173724,W_Completeren aanvraag,2011-10-01 15:15:17,11000
173724,W_Completeren aanvraag,2011-10-03 11:31:38,SYSTEM
173724,W_Completeren aanvraag,2011-10-03 11:33:42,SYSTEM
173724,W_Completeren aanvraag,2011-10-03 15:37:41,11201
173724,A_DECLINED,2011-10-03 15:48:17,11201
173724,W_Completeren aanvraag,2011-10-03 15:48:20,11201
173727,A_SUBMITTED,2011-10-01 12:08:46,112
173727,A_PARTLYSUBMITTED,2011-10-01 12:08:46,112
173727,A_DECLINED,2011-10-01 12:09:30,112
173730,A_SUBMITTED,2011-10-01 12:36:08,112
173730,A_PARTLYSUBMITTED,2011-10-01 12:36:09,112
173730,A_PREACCEPTED,2011-10-01 12:36:59,112
173730,W_Completeren aanvraag,2011-10-01 12:36:59,112
173730,W_Completeren aanvraag,2011-10-01 13:52:49,10912
173730,W_Completeren aanvraag,2011-10-01 13:55:31,10912
173730,W_Completeren aanvraag,2011-10-01 15:14:58,11203
173730,W_Completeren aanvraag,2011-10-01 15:15:12,11203
173730,W_Completeren aanvraag,2011-10-01 15:15:21,11203
173730,W_Completeren aanvraag,2011-10-01 15:31:19,11203
173730,W_Completeren aanvraag,2011-10-01 15:31:39,11203
173730,A_ACCEPTED,2011-10-01 15:36:06,11203
173730,O_SELECTED,2011-10-01 15:40:08,11203
173730,A_FINALIZED,2011-10-01 15:40:08,11203
173730,O_CREATED,2011-10-01 15:40:09,11203
173730,O_SENT,2011-10-01 15:40:10,11203
173730,W_Nabellen offertes,2011-10-01 15:40:10,11203
173730,W_Completeren aanvraag,2011-10-01 15:40:12,11203
173730,W_Nabellen offertes,2011-10-01 15:43:00,11203
173730,W_Nabellen offertes,2011-10-01 15:48:39,11203
173730,W_Nabellen offertes,2011-10-08 16:16:59,10913
173730,W_Nabellen offertes,2011-10-08 16:20:20,10913
173730,W_Nabellen offertes,2011-10-10 20:47:16,SYSTEM
173730,W_Nabellen offertes,2011-10-10 20:49:26,SYSTEM
173730,W_Nabellen offertes,2011-10-11 10:46:18,SYSTEM
173730,W_Nabellen offertes,2011-10-11 10:47:04,SYSTEM
173730,W_Nabellen offertes,2011-10-11 19:54:03,10863
173730,W_Nabellen offertes,2011-10-11 19:55:07,10863
173730,W_Nabellen offertes,2011-10-12 15:36:27,11180
173730,W_Nabellen offertes,2011-10-12 15:37:20,11180
173730,W_Nabellen offertes,2011-10-13 18:34:47,11180
173730,W_Nabellen offertes,2011-10-13 18:35:43,11180
173730,W_Nabellen offertes,2011-10-14 10:20:21,SYSTEM
173730,O_SENT_BACK,2011-10-14 10:21:08,11029
173730,W_Valideren aanvraag,2011-10-14 10:21:08,SYSTEM
173730,W_Nabellen offertes,2011-10-14 10:21:10,SYSTEM
173730,W_Valideren aanvraag,2011-10-19 12:25:18,10809
173730,W_Nabellen incomplete dossiers,2011-10-19 13:20:03,10809
173730,W_Valideren aanvraag,2011-10-19 13:20:05,10809
173730,W_Nabellen incomplete dossiers,2011-10-19 13:23:54,SYSTEM
173730,W_Nabellen incomplete dossiers,2011-10-19 13:32:57,SYSTEM
173730,W_Nabellen incomplete dossiers,2011-10-19 13:34:34,SYSTEM
